,Name,Average User Rating,User Rating Count,Price,In-app Purchases,categories,categoryCount
6350,Pepernoten,0.0,0.0,0.0,0.0,pepernoten,4
6351,Pepernoten,0.0,0.0,0.0,0.0,te,3
6352,Pepernoten,0.0,0.0,0.0,0.0,je,3
6353,Pepernoten,0.0,0.0,0.0,0.0,tegen,2
6354,Roads of Rome: 3,3.0,22.0,0.0,5.99,rome,7
6355,Roads of Rome: 3,3.0,22.0,0.0,5.99,roads,6
6356,Roads of Rome: 3,3.0,22.0,0.0,5.99,victorius,3
6357,Roads of Rome: 3,3.0,22.0,0.0,5.99,us,3
6358,"""Trader's Way""",4.0,56.0,1.99,0.0,game,4
6359,"""Trader's Way""",4.0,56.0,1.99,0.0,stock,3
6360,"""Trader's Way""",4.0,56.0,1.99,0.0,trading,2
6361,"""Trader's Way""",4.0,56.0,1.99,0.0,strategy,2
6362,Paper Grid,0.0,0.0,0.0,0.0,pieces,4
6363,Paper Grid,0.0,0.0,0.0,0.0,yet,2
6364,Paper Grid,0.0,0.0,0.0,0.0,play,2
6365,Paper Grid,0.0,0.0,0.0,0.0,paper,2
6366,"""Reiner Knizia's Qin""",4.0,89.0,4.99,0.0,game,7
6367,"""Reiner Knizia's Qin""",4.0,89.0,4.99,0.0,board,4
6368,"""Reiner Knizia's Qin""",4.0,89.0,4.99,0.0,tiles,2
6369,"""Reiner Knizia's Qin""",4.0,89.0,4.99,0.0,strategy,2
6370,Vampire Season - Monster Defense,4.5,302.0,0.0,60.900000000000006,game,6
6371,Vampire Season - Monster Defense,4.5,302.0,0.0,60.900000000000006,much,5
6372,Vampire Season - Monster Defense,4.5,302.0,0.0,60.900000000000006,monsters,5
6373,Vampire Season - Monster Defense,4.5,302.0,0.0,60.900000000000006,like,5
6374,War of Nations\u2122 - PVP Strategy,4.0,14129.0,0.0,674.9,alliance,7
6375,War of Nations\u2122 - PVP Strategy,4.0,14129.0,0.0,674.9,new,6
6376,War of Nations\u2122 - PVP Strategy,4.0,14129.0,0.0,674.9,powerful,5
6377,War of Nations\u2122 - PVP Strategy,4.0,14129.0,0.0,674.9,world,4
6378,HexLogic - Flowers,0.0,0.0,1.99,0.0,rich,2
6379,HexLogic - Flowers,0.0,0.0,1.99,0.0,puzzles,2
6380,HexLogic - Flowers,0.0,0.0,1.99,0.0,new,2
6381,HexLogic - Flowers,0.0,0.0,1.99,0.0,logic,2
6382,HexLogic - Zoo,4.5,221.0,0.0,0.0,puzzles,3
6383,HexLogic - Zoo,4.5,221.0,0.0,0.0,hexlogic,3
6384,HexLogic - Zoo,4.5,221.0,0.0,0.0,world,2
6385,HexLogic - Zoo,4.5,221.0,0.0,0.0,puzzle,2
6386,(Classic) ZooZ,0.0,0.0,0.99,0.0,item,5
6387,(Classic) ZooZ,0.0,0.0,0.99,0.0,hit,5
6388,(Classic) ZooZ,0.0,0.0,0.99,0.0,items,4
6389,(Classic) ZooZ,0.0,0.0,0.99,0.0,fog,4
6390,Magic Alchemist Halloween,0.0,0.0,1.99,3.98,halloween,10
6391,Magic Alchemist Halloween,0.0,0.0,1.99,3.98,alchemist,6
6392,Magic Alchemist Halloween,0.0,0.0,1.99,3.98,magic,5
6393,Magic Alchemist Halloween,0.0,0.0,1.99,3.98,game,4
6394,Magic Alchemist Halloween Ed.,4.0,5.0,0.0,5.97,halloween,10
6395,Magic Alchemist Halloween Ed.,4.0,5.0,0.0,5.97,game,5
6396,Magic Alchemist Halloween Ed.,4.0,5.0,0.0,5.97,alchemist,5
6397,Magic Alchemist Halloween Ed.,4.0,5.0,0.0,5.97,magic,4
6398,Christmas Chess,0.0,0.0,0.0,0.99,game,2
6399,Christmas Chess,0.0,0.0,0.0,0.99,chess,2
6400,Christmas Chess,0.0,0.0,0.0,0.99,xa9,1
6401,Christmas Chess,0.0,0.0,0.0,0.99,works,1
6402,Nanolyte,4.5,18.0,0.0,0.0,game,4
6403,Nanolyte,4.5,18.0,0.0,0.0,nanolyte,3
6404,Nanolyte,4.5,18.0,0.0,0.0,play,2
6405,Nanolyte,4.5,18.0,0.0,0.0,new,2
6406,BattleParis,0.0,0.0,0.0,5.95,de,14
6407,BattleParis,0.0,0.0,0.0,5.95,la,9
6408,BattleParis,0.0,0.0,0.0,5.95,xe0,6
6409,BattleParis,0.0,0.0,0.0,5.95,le,6
6410,SUDOKU MIX,0.0,0.0,0.0,0.0,sudokus,4
6411,SUDOKU MIX,0.0,0.0,0.0,0.0,free,3
6412,SUDOKU MIX,0.0,0.0,0.0,0.0,level,2
6413,SUDOKU MIX,0.0,0.0,0.0,0.0,contains,2
6414,Myth Defense HD: LF lite,4.0,26.0,0.0,0.0,defense,12
6415,Myth Defense HD: LF lite,4.0,26.0,0.0,0.0,tower,9
6416,Myth Defense HD: LF lite,4.0,26.0,0.0,0.0,game,9
6417,Myth Defense HD: LF lite,4.0,26.0,0.0,0.0,games,5
6418,"""It's Tanks!""",3.5,27.0,0.0,4.96,tanks,5
6419,"""It's Tanks!""",3.5,27.0,0.0,4.96,play,5
6420,"""It's Tanks!""",3.5,27.0,0.0,4.96,game,5
6421,"""It's Tanks!""",3.5,27.0,0.0,4.96,weapons,4
6422,SOL -Strife of lights-,0.0,0.0,0.0,0.0,button,5
6423,SOL -Strife of lights-,0.0,0.0,0.0,0.0,game,3
6424,SOL -Strife of lights-,0.0,0.0,0.0,0.0,four,3
6425,SOL -Strife of lights-,0.0,0.0,0.0,0.0,quiz,2
6426,TinyLegends\u2122 Heroes,3.5,627.0,0.0,204.89999999999998,25ba,15
6427,TinyLegends\u2122 Heroes,3.5,627.0,0.0,204.89999999999998,new,2
6428,TinyLegends\u2122 Heroes,3.5,627.0,0.0,204.89999999999998,lord,2
6429,TinyLegends\u2122 Heroes,3.5,627.0,0.0,204.89999999999998,dark,2
6430,Desert Stormfront (RTS),4.0,21.0,4.99,0.0,desert,6
6431,Desert Stormfront (RTS),4.0,21.0,4.99,0.0,game,5
6432,Desert Stormfront (RTS),4.0,21.0,4.99,0.0,stormfront,4
6433,Desert Stormfront (RTS),4.0,21.0,4.99,0.0,missions,4
6434,Checkers: Russian Rules,3.5,23.0,0.99,0.0,play,4
6435,Checkers: Russian Rules,3.5,23.0,0.99,0.0,network,3
6436,Checkers: Russian Rules,3.5,23.0,0.99,0.0,game,3
6437,Checkers: Russian Rules,3.5,23.0,0.99,0.0,russian,2
6438,Train Empire,4.0,59.0,1.99,0.0,train,7
6439,Train Empire,4.0,59.0,1.99,0.0,mode,3
6440,Train Empire,4.0,59.0,1.99,0.0,unlock,2
6441,Train Empire,4.0,59.0,1.99,0.0,new,2
6442,Fantashooting HD,4.5,51.0,3.99,14.950000000000001,game,9
6443,Fantashooting HD,4.5,51.0,3.99,14.950000000000001,character,9
6444,Fantashooting HD,4.5,51.0,3.99,14.950000000000001,1,7
6445,Fantashooting HD,4.5,51.0,3.99,14.950000000000001,new,6
6446,Battleground - The Election Game (FREE),3.5,327.0,0.0,0.0,campaign,6
6447,Battleground - The Election Game (FREE),3.5,327.0,0.0,0.0,win,3
6448,Battleground - The Election Game (FREE),3.5,327.0,0.0,0.0,white,3
6449,Battleground - The Election Game (FREE),3.5,327.0,0.0,0.0,presidential,3
6450,High School Fighter - Best Action Fighting Game,4.0,113.0,0.0,14.900000000000002,school,4
6451,High School Fighter - Best Action Fighting Game,4.0,113.0,0.0,14.900000000000002,high,4
6452,High School Fighter - Best Action Fighting Game,4.0,113.0,0.0,14.900000000000002,game,3
6453,High School Fighter - Best Action Fighting Game,4.0,113.0,0.0,14.900000000000002,first,2
6454,Solitaire Bliss,4.0,493.0,0.0,2.99,solitaire,6
6455,Solitaire Bliss,4.0,493.0,0.0,2.99,game,4
6456,Solitaire Bliss,4.0,493.0,0.0,2.99,center,3
6457,Solitaire Bliss,4.0,493.0,0.0,2.99,windows,2
6458,FlipPix Art - Shops,0.0,0.0,1.99,0.0,puzzles,3
6459,FlipPix Art - Shops,0.0,0.0,1.99,0.0,flippix,3
6460,FlipPix Art - Shops,0.0,0.0,1.99,0.0,art,3
6461,FlipPix Art - Shops,0.0,0.0,1.99,0.0,tiles,2
6462,"99 Gummy Bears, Squishy Match 3",4.0,124.0,0.0,0.0,gummy,10
6463,"99 Gummy Bears, Squishy Match 3",4.0,124.0,0.0,0.0,bears,5
6464,"99 Gummy Bears, Squishy Match 3",4.0,124.0,0.0,0.0,bear,5
6465,"99 Gummy Bears, Squishy Match 3",4.0,124.0,0.0,0.0,game,4
6466,Go - Game,0.0,0.0,1.99,0.0,game,9
6467,Go - Game,0.0,0.0,1.99,0.0,play,6
6468,Go - Game,0.0,0.0,1.99,0.0,go,5
6469,Go - Game,0.0,0.0,1.99,0.0,software,3
6470,RAVENMARK: SOE [Episodic],4.5,76.0,0.0,21.92,ravenmark,9
6471,RAVENMARK: SOE [Episodic],4.5,76.0,0.0,21.92,strategy,7
6472,RAVENMARK: SOE [Episodic],4.5,76.0,0.0,21.92,scourge,5
6473,RAVENMARK: SOE [Episodic],4.5,76.0,0.0,21.92,5,5
6474,Strategy & Tactics World War 2,4.0,1188.0,0.0,61.900000000000006,mode,5
6475,Strategy & Tactics World War 2,4.0,1188.0,0.0,61.900000000000006,game,5
6476,Strategy & Tactics World War 2,4.0,1188.0,0.0,61.900000000000006,campaigns,5
6477,Strategy & Tactics World War 2,4.0,1188.0,0.0,61.900000000000006,world,3
6478,Hex Twist,4.0,9.0,0.0,0.0,window,2
6479,Hex Twist,4.0,9.0,0.0,0.0,solved,2
6480,Hex Twist,4.0,9.0,0.0,0.0,hexes,2
6481,Hex Twist,4.0,9.0,0.0,0.0,hex,2
6482,Bun Wars: Best of fun for Boys Girls and Kids,4.0,19.0,0.99,0.0,units,9
6483,Bun Wars: Best of fun for Boys Girls and Kids,4.0,19.0,0.99,0.0,game,6
6484,Bun Wars: Best of fun for Boys Girls and Kids,4.0,19.0,0.99,0.0,world,4
6485,Bun Wars: Best of fun for Boys Girls and Kids,4.0,19.0,0.99,0.0,great,4
6486,Battle Panic,4.0,1245.0,0.0,35.95,3,4
6487,Battle Panic,4.0,1245.0,0.0,35.95,tap,3
6488,Battle Panic,4.0,1245.0,0.0,35.95,skills,3
6489,Battle Panic,4.0,1245.0,0.0,35.95,points,3
6490,Northern Tale HD,4.0,140.0,0.0,3.99,witch,3
6491,Northern Tale HD,4.0,140.0,0.0,3.99,viking,3
6492,Northern Tale HD,4.0,140.0,0.0,3.99,rome,3
6493,Northern Tale HD,4.0,140.0,0.0,3.99,us,2
6494,Nameless: the Hackers RPG,4.5,1997.0,7.99,0.0,hackers,7
6495,Nameless: the Hackers RPG,4.5,1997.0,7.99,0.0,nameless,5
6496,Nameless: the Hackers RPG,4.5,1997.0,7.99,0.0,world,3
6497,Nameless: the Hackers RPG,4.5,1997.0,7.99,0.0,character,3
6498,Traffic City USA,4.5,446.0,0.0,3.96,washington,2
6499,Traffic City USA,4.5,446.0,0.0,3.96,traffic,2
6500,Traffic City USA,4.5,446.0,0.0,3.96,red,2
6501,Traffic City USA,4.5,446.0,0.0,3.96,one,2
6502,Wind Up Maze,0.0,0.0,0.99,0.0,maze,6
6503,Wind Up Maze,0.0,0.0,0.99,0.0,game,5
6504,Wind Up Maze,0.0,0.0,0.99,0.0,fun,4
6505,Wind Up Maze,0.0,0.0,0.99,0.0,mouse,3
6506,Tropical Stormfront (RTS),4.5,39.0,3.99,0.0,game,5
6507,Tropical Stormfront (RTS),4.5,39.0,3.99,0.0,tropical,4
6508,Tropical Stormfront (RTS),4.5,39.0,3.99,0.0,stormfront,4
6509,Tropical Stormfront (RTS),4.5,39.0,3.99,0.0,battles,4
6510,Bricks of Rome,2.0,5.0,0.99,0.99,tribes,3
6511,Bricks of Rome,2.0,5.0,0.99,0.99,survival,2
6512,Bricks of Rome,2.0,5.0,0.99,0.99,statesnations221a,2
6513,Bricks of Rome,2.0,5.0,0.99,0.99,rome,2
6514,Partia,4.5,220.0,3.99,0.0,game,6
6515,Partia,4.5,220.0,3.99,0.0,could,5
6516,Partia,4.5,220.0,3.99,0.0,video,3
6517,Partia,4.5,220.0,3.99,0.0,really,3
6518,Word Grab\u2122,3.5,46.0,0.0,2.99,word,9
6519,Word Grab\u2122,3.5,46.0,0.0,2.99,grab,7
6520,Word Grab\u2122,3.5,46.0,0.0,2.99,game,7
6521,Word Grab\u2122,3.5,46.0,0.0,2.99,play,4
6522,Dinosaur War: Happy Easter!,3.5,289.0,0.0,143.9,win,3
6523,Dinosaur War: Happy Easter!,3.5,289.0,0.0,143.9,war,2
6524,Dinosaur War: Happy Easter!,3.5,289.0,0.0,143.9,land,2
6525,Dinosaur War: Happy Easter!,3.5,289.0,0.0,143.9,force,2
6526,Battleground - The Election Game,4.0,89.0,0.99,0.0,campaign,6
6527,Battleground - The Election Game,4.0,89.0,0.99,0.0,win,3
6528,Battleground - The Election Game,4.0,89.0,0.99,0.0,white,3
6529,Battleground - The Election Game,4.0,89.0,0.99,0.0,presidential,3
6530,Colonies 2 - Kingdoms at war,4.5,8.0,0.0,0.99,town,8
6531,Colonies 2 - Kingdoms at war,4.5,8.0,0.0,0.99,towns,5
6532,Colonies 2 - Kingdoms at war,4.5,8.0,0.0,0.99,soldiers,3
6533,Colonies 2 - Kingdoms at war,4.5,8.0,0.0,0.99,peasants,3
6534,Bubble breaker classic - HaFun,4.0,164.0,0.0,0.0,game,8
6535,Bubble breaker classic - HaFun,4.0,164.0,0.0,0.0,app,5
6536,Bubble breaker classic - HaFun,4.0,164.0,0.0,0.0,us,4
6537,Bubble breaker classic - HaFun,4.0,164.0,0.0,0.0,fun,4
6538,"""Guns'n'Glory Heroes""",4.5,323.0,0.0,42.92,heroes,4
6539,"""Guns'n'Glory Heroes""",4.5,323.0,0.0,42.92,use,2
6540,"""Guns'n'Glory Heroes""",4.5,323.0,0.0,42.92,play,2
6541,"""Guns'n'Glory Heroes""",4.5,323.0,0.0,42.92,party,2
6542,Heal Them All,4.5,48.0,0.0,7.960000000000001,game,5
6543,Heal Them All,4.5,48.0,0.0,7.960000000000001,tower,3
6544,Heal Them All,4.5,48.0,0.0,7.960000000000001,special,2
6545,Heal Them All,4.5,48.0,0.0,7.960000000000001,power,2
6546,APP Control HD,4.0,60.0,0.0,14.900000000000002,traffic,6
6547,APP Control HD,4.0,60.0,0.0,14.900000000000002,controller,4
6548,APP Control HD,4.0,60.0,0.0,14.900000000000002,air,4
6549,APP Control HD,4.0,60.0,0.0,14.900000000000002,speed,3
6550,Epic Cards Battle (TCG),4.5,4792.0,0.0,205.90000000000003,battle,8
6551,Epic Cards Battle (TCG),4.5,4792.0,0.0,205.90000000000003,cards,7
6552,Epic Cards Battle (TCG),4.5,4792.0,0.0,205.90000000000003,game,6
6553,Epic Cards Battle (TCG),4.5,4792.0,0.0,205.90000000000003,players,4
6554,Hotel Escape 1,2.5,8.0,0.0,0.0,use,2
6555,Hotel Escape 1,2.5,8.0,0.0,0.0,tests,1
6556,Hotel Escape 1,2.5,8.0,0.0,0.0,put,1
6557,Hotel Escape 1,2.5,8.0,0.0,0.0,provided,1
6558,Mortimer Beckett and the Crimson Thief LITE,3.0,14.0,0.0,4.99,mortimer,8
6559,Mortimer Beckett and the Crimson Thief LITE,3.0,14.0,0.0,4.99,crimson,5
6560,Mortimer Beckett and the Crimson Thief LITE,3.0,14.0,0.0,4.99,thief,4
6561,Mortimer Beckett and the Crimson Thief LITE,3.0,14.0,0.0,4.99,world,3
6562,Mortimer Beckett and the Time Paradox for iPad LITE,2.5,18.0,0.0,4.99,time,9
6563,Mortimer Beckett and the Time Paradox for iPad LITE,2.5,18.0,0.0,4.99,mortimer,5
6564,Mortimer Beckett and the Time Paradox for iPad LITE,2.5,18.0,0.0,4.99,bomb,5
6565,Mortimer Beckett and the Time Paradox for iPad LITE,2.5,18.0,0.0,4.99,portal,4
6566,Mortimer Beckett and the Secrets of Spooky Manor for iPad LITE,3.0,17.0,0.0,4.99,mortimer,5
6567,Mortimer Beckett and the Secrets of Spooky Manor for iPad LITE,3.0,17.0,0.0,4.99,uncle,4
6568,Mortimer Beckett and the Secrets of Spooky Manor for iPad LITE,3.0,17.0,0.0,4.99,spooky,4
6569,Mortimer Beckett and the Secrets of Spooky Manor for iPad LITE,3.0,17.0,0.0,4.99,strange,3
6570,Letter Helper - Free Cheats For Letterpress,3.0,26.0,0.0,0.0,letterpress,7
6571,Letter Helper - Free Cheats For Letterpress,3.0,26.0,0.0,0.0,letter,6
6572,Letter Helper - Free Cheats For Letterpress,3.0,26.0,0.0,0.0,helper,5
6573,Letter Helper - Free Cheats For Letterpress,3.0,26.0,0.0,0.0,scoring,3
6574,Battle for Wesnoth,4.5,326.0,3.99,0.0,maps,2
6575,Battle for Wesnoth,4.5,326.0,3.99,0.0,major,2
6576,Battle for Wesnoth,4.5,326.0,3.99,0.0,campaigns,2
6577,Battle for Wesnoth,4.5,326.0,3.99,0.0,200,2
6578,I Am Vegend: Zombiegeddon FREE,4.5,326.0,0.0,42.91,take,3
6579,I Am Vegend: Zombiegeddon FREE,4.5,326.0,0.0,42.91,zombies,2
6580,I Am Vegend: Zombiegeddon FREE,4.5,326.0,0.0,42.91,vegendary,2
6581,I Am Vegend: Zombiegeddon FREE,4.5,326.0,0.0,42.91,shoot,2
6582,Jane\u2019s Hotel 3: Hotel Mania,3.0,42.0,0.0,4.99,hotel,8
6583,Jane\u2019s Hotel 3: Hotel Mania,3.0,42.0,0.0,4.99,janes,4
6584,Jane\u2019s Hotel 3: Hotel Mania,3.0,42.0,0.0,4.99,management,3
6585,Jane\u2019s Hotel 3: Hotel Mania,3.0,42.0,0.0,4.99,levels,3
6586,Infect Them All 2 : Zombies,5.0,2740.0,0.99,40.93,special,4
6587,Infect Them All 2 : Zombies,5.0,2740.0,0.99,40.93,mission,4
6588,Infect Them All 2 : Zombies,5.0,2740.0,0.99,40.93,game,4
6589,Infect Them All 2 : Zombies,5.0,2740.0,0.99,40.93,infect,3
6590,Tank Battle: North Africa,4.5,424.0,2.99,13.93,mission,9
6591,Tank Battle: North Africa,4.5,424.0,2.99,13.93,campaign25cf,8
6592,Tank Battle: North Africa,4.5,424.0,2.99,13.93,british,8
6593,Tank Battle: North Africa,4.5,424.0,2.99,13.93,8,8
6594,Backgammon Board Games - BA.net,0.0,0.0,0.0,0.0,games,2
6595,Backgammon Board Games - BA.net,0.0,0.0,0.0,0.0,board,2
6596,Backgammon Board Games - BA.net,0.0,0.0,0.0,0.0,world,1
6597,Backgammon Board Games - BA.net,0.0,0.0,0.0,0.0,toes,1
6598,Lords & Knights - X-Mas,4.5,255.0,0.0,173.90000000000003,christmas,7
6599,Lords & Knights - X-Mas,4.5,255.0,0.0,173.90000000000003,xmas,5
6600,Lords & Knights - X-Mas,4.5,255.0,0.0,173.90000000000003,knights,5
6601,Lords & Knights - X-Mas,4.5,255.0,0.0,173.90000000000003,edition,5
6602,Battle for Wesnoth HD,4.5,499.0,3.99,0.0,major,2
6603,Battle for Wesnoth HD,4.5,499.0,3.99,0.0,campaigns,2
6604,Battle for Wesnoth HD,4.5,499.0,3.99,0.0,addons,2
6605,Battle for Wesnoth HD,4.5,499.0,3.99,0.0,wesnoth,1
6606,Front Defense,4.0,42.0,0.0,0.0,game,4
6607,Front Defense,4.0,42.0,0.0,0.0,defense,4
6608,Front Defense,4.0,42.0,0.0,0.0,2606,4
6609,Front Defense,4.0,42.0,0.0,0.0,use,2
6610,"Seeds Lite For Minecraft - Server, Skin, Community",4.0,14501.0,0.0,0.99,seeds,8
6611,"Seeds Lite For Minecraft - Server, Skin, Community",4.0,14501.0,0.0,0.99,app,6
6612,"Seeds Lite For Minecraft - Server, Skin, Community",4.0,14501.0,0.0,0.99,users,3
6613,"Seeds Lite For Minecraft - Server, Skin, Community",4.0,14501.0,0.0,0.99,worth,2
6614,Tactics,2.5,27.0,0.0,0.99,positions,2
6615,Tactics,2.5,27.0,0.0,0.99,universal,1
6616,Tactics,2.5,27.0,0.0,0.99,tactics,1
6617,Tactics,2.5,27.0,0.0,0.99,tactic,1
6618,EMERGENCY Mobile,4.5,415.0,0.0,1.98,rescue,3
6619,EMERGENCY Mobile,4.5,415.0,0.0,1.98,missions,3
6620,EMERGENCY Mobile,4.5,415.0,0.0,1.98,realistic,2
6621,EMERGENCY Mobile,4.5,415.0,0.0,1.98,many,2
6622,Ingress Prime,3.0,4334.0,0.0,187.93,ingress,4
6623,Ingress Prime,3.0,4334.0,0.0,187.93,xm,3
6624,Ingress Prime,3.0,4334.0,0.0,187.93,world,3
6625,Ingress Prime,3.0,4334.0,0.0,187.93,years,2
6626,World of Kingdoms,4.0,23.0,0.0,0.0,game,4
6627,World of Kingdoms,4.0,23.0,0.0,0.0,world,3
6628,World of Kingdoms,4.0,23.0,0.0,0.0,players,3
6629,World of Kingdoms,4.0,23.0,0.0,0.0,kingdoms,3
6630,Lynnsee PopBirds,4.0,48.0,0.0,8.98,get,2
6631,Lynnsee PopBirds,4.0,48.0,0.0,8.98,birds,2
6632,Lynnsee PopBirds,4.0,48.0,0.0,8.98,waiting,1
6633,Lynnsee PopBirds,4.0,48.0,0.0,8.98,touch,1
6634,Breakfast Swipe,4.0,31.0,0.0,0.0,breakfast,4
6635,Breakfast Swipe,4.0,31.0,0.0,0.0,food,3
6636,Breakfast Swipe,4.0,31.0,0.0,0.0,time,2
6637,Breakfast Swipe,4.0,31.0,0.0,0.0,table,2
6638,Vampire War - HD,3.0,24.0,0.0,214.94000000000003,us,5
6639,Vampire War - HD,3.0,24.0,0.0,214.94000000000003,true,3
6640,Vampire War - HD,3.0,24.0,0.0,214.94000000000003,skills,3
6641,Vampire War - HD,3.0,24.0,0.0,214.94000000000003,bloods,3
6642,Majesty: Northern Expansion,4.0,108.0,2.99,9.96,northern,8
6643,Majesty: Northern Expansion,4.0,108.0,2.99,9.96,new,4
6644,Majesty: Northern Expansion,4.0,108.0,2.99,9.96,expansion201d,4
6645,Majesty: Northern Expansion,4.0,108.0,2.99,9.96,201cmajesty,4
6646,Kingdom of Zenia: Dragon Wars,4.0,4674.0,0.0,260.9,zenia,6
6647,Kingdom of Zenia: Dragon Wars,4.0,4674.0,0.0,260.9,kingdom,3
6648,Kingdom of Zenia: Dragon Wars,4.0,4674.0,0.0,260.9,war,2
6649,Kingdom of Zenia: Dragon Wars,4.0,4674.0,0.0,260.9,us,2
6650,"""Teemo's Jungle Timer for League of Legends""",4.0,13.0,0.0,0.99,timer,3
6651,"""Teemo's Jungle Timer for League of Legends""",4.0,13.0,0.0,0.99,ward,2
6652,"""Teemo's Jungle Timer for League of Legends""",4.0,13.0,0.0,0.99,summoner,2
6653,"""Teemo's Jungle Timer for League of Legends""",4.0,13.0,0.0,0.99,jungle,2
6654,HedgeHogers,0.0,0.0,0.99,0.0,hedgehogers,8
6655,HedgeHogers,0.0,0.0,0.99,0.0,unique,3
6656,HedgeHogers,0.0,0.0,0.99,0.0,oh,3
6657,HedgeHogers,0.0,0.0,0.99,0.0,levels,3
6658,Tic Tac Toe (1bsyl),3.5,8.0,0.0,0.0,toe,1
6659,Tic Tac Toe (1bsyl),3.5,8.0,0.0,0.0,tic,1
6660,Tic Tac Toe (1bsyl),3.5,8.0,0.0,0.0,tac,1
6661,Tic Tac Toe (1bsyl),3.5,8.0,0.0,0.0,game,1
6662,4 in a line,0.0,0.0,0.0,0.0,try,1
6663,4 in a line,0.0,0.0,0.0,0.0,linerow,1
6664,4 in a line,0.0,0.0,0.0,0.0,game,1
6665,4 in a line,0.0,0.0,0.0,0.0,freeconnect4,1
6666,APOC-X,4.5,20.0,1.99,26.89999999999999,arena,4
6667,APOC-X,4.5,20.0,1.99,26.89999999999999,mode,3
6668,APOC-X,4.5,20.0,1.99,26.89999999999999,levels,3
6669,APOC-X,4.5,20.0,1.99,26.89999999999999,game,3
6670,Bubble Crackle,4.5,103.0,0.99,0.0,bubbles,5
6671,Bubble Crackle,4.5,103.0,0.99,0.0,game,4
6672,Bubble Crackle,4.5,103.0,0.99,0.0,points,3
6673,Bubble Crackle,4.5,103.0,0.99,0.0,screen,2
6674,Survivor Z,4.0,829.0,0.0,26.9,survivor,14
6675,Survivor Z,4.0,829.0,0.0,26.9,game,11
6676,Survivor Z,4.0,829.0,0.0,26.9,z,8
6677,Survivor Z,4.0,829.0,0.0,26.9,world,7
6678,Aaiy Yoww Gold,0.0,0.0,0.0,0.99,gold,2
6679,Aaiy Yoww Gold,0.0,0.0,0.0,0.99,yoww,1
6680,Aaiy Yoww Gold,0.0,0.0,0.0,0.99,vengeance,1
6681,Aaiy Yoww Gold,0.0,0.0,0.0,0.99,takes,1
6682,Hotel Story: Resort Simulation,4.5,27676.0,0.0,96.95,resort,5
6683,Hotel Story: Resort Simulation,4.5,27676.0,0.0,96.95,hotel,5
6684,Hotel Story: Resort Simulation,4.5,27676.0,0.0,96.95,play,4
6685,Hotel Story: Resort Simulation,4.5,27676.0,0.0,96.95,unique,2
6686,Luma Link,4.5,64.0,0.0,18.92,sphere,4
6687,Luma Link,4.5,64.0,0.0,18.92,puzzles,3
6688,Luma Link,4.5,64.0,0.0,18.92,without,2
6689,Luma Link,4.5,64.0,0.0,18.92,ranging,2
6690,Fish Farm 2,4.5,4224.0,0.0,35.9,fish,11
6691,Fish Farm 2,4.5,4224.0,0.0,35.9,play,4
6692,Fish Farm 2,4.5,4224.0,0.0,35.9,species,2
6693,Fish Farm 2,4.5,4224.0,0.0,35.9,saltwater,2
6694,Pirates! Showdown,4.5,84.0,2.99,0.0,levels,6
6695,Pirates! Showdown,4.5,84.0,2.99,0.0,gold,6
6696,Pirates! Showdown,4.5,84.0,2.99,0.0,towns,4
6697,Pirates! Showdown,4.5,84.0,2.99,0.0,time,4
6698,Epic Mech Wars,4.0,35.0,0.0,46.940000000000005,battle,9
6699,Epic Mech Wars,4.0,35.0,0.0,46.940000000000005,mech,4
6700,Epic Mech Wars,4.0,35.0,0.0,46.940000000000005,game,4
6701,Epic Mech Wars,4.0,35.0,0.0,46.940000000000005,3d,4
6702,Magic Craft: The Hero of Fantasy Kingdom Free,4.0,45.0,0.0,0.0,darkness,5
6703,Magic Craft: The Hero of Fantasy Kingdom Free,4.0,45.0,0.0,0.0,different,4
6704,Magic Craft: The Hero of Fantasy Kingdom Free,4.0,45.0,0.0,0.0,kingdom,3
6705,Magic Craft: The Hero of Fantasy Kingdom Free,4.0,45.0,0.0,0.0,daughter,3
6706,Checkers for iPad,3.5,16.0,0.0,0.0,ipad,3
6707,Checkers for iPad,3.5,16.0,0.0,0.0,checkers,3
6708,Checkers for iPad,3.5,16.0,0.0,0.0,us,2
6709,Checkers for iPad,3.5,16.0,0.0,0.0,realistic,2
6710,"99 Gumballs, Candy Smash Match 3",4.0,96.0,0.0,0.0,gumballs,5
6711,"99 Gumballs, Candy Smash Match 3",4.0,96.0,0.0,0.0,gumball,5
6712,"99 Gumballs, Candy Smash Match 3",4.0,96.0,0.0,0.0,game,4
6713,"99 Gumballs, Candy Smash Match 3",4.0,96.0,0.0,0.0,99,4
6714,Build Rail,3.0,5.0,0.0,0.0,simple,2
6715,Build Rail,3.0,5.0,0.0,0.0,game,2
6716,Build Rail,3.0,5.0,0.0,0.0,every,2
6717,Build Rail,3.0,5.0,0.0,0.0,within,1
6718,Wild City,3.5,292.0,0.0,205.93,online,5
6719,Wild City,3.5,292.0,0.0,205.93,city,4
6720,Wild City,3.5,292.0,0.0,205.93,world,3
6721,Wild City,3.5,292.0,0.0,205.93,get,3
